Direction,Left_X,Left_Y,Right_X,Right_Y
DOWN,0.4633362468745826,0.4608118170193327,0.552046037712475,0.4421129699258182
DOWN,0.4605700414591521,0.44966238389784907,0.5570667160978646,0.4322743428610021
DOWN,0.4642271079778552,0.44839512316496644,0.5543436236225288,0.43211590711442066
DOWN,0.4682796277102534,0.4552358460489576,0.5616290674301159,0.43711629946758385
DOWN,0.4637322766872735,0.45498241356912633,0.5623073331268039,0.43800503130560514
DOWN,0.4645573231014345,0.4638487680022744,0.5638463604013828,0.452951996942985
DOWN,0.4694371356074384,0.46478527004105313,0.5699232873567608,0.45304408622009007
DOWN,0.4704152000346501,0.46407269246815536,0.5707346370003138,0.45037405437716377
DOWN,0.4703312764071995,0.46494016656997794,0.5719416796613197,0.45425221153225187
DOWN,0.4769313772903103,0.4669205073072669,0.5750087025654044,0.45743720914626024
DOWN,0.4765578381474062,0.46393245224401297,0.5745633233781084,0.4532046448886231
DOWN,0.47509589281224823,0.46178409845805357,0.5725221049229046,0.45173751199232587
DOWN,0.4724332070366914,0.4615553431651291,0.5734780966238999,0.451079728070377
DOWN,0.47219197511357264,0.4573765165560532,0.5681118519289231,0.4496681319915664
DOWN,0.4721776885574997,0.45376820257765327,0.5684283192262959,0.4470310700499924
DOWN,0.47385207224046644,0.46122107597772466,0.5679607148831454,0.4498933481689574
DOWN,0.47528954735061396,0.46356382428940485,0.5662307784496857,0.45097714413571355
LEFT,0.4065269886003929,0.4691300679634421,0.49871677269378545,0.4604900099269475
LEFT,0.4176653341456746,0.4485666190573334,0.48939814440632345,0.44034034815546297
LEFT,0.4318592855755718,0.44209348231586776,0.49307213452131415,0.43312363252082353
LEFT,0.4366719144334992,0.43948027683576874,0.49850076848235225,0.42811881583445655
LEFT,0.43427306620960504,0.4376848040448409,0.49381670722364585,0.4246420418135222
LEFT,0.4324888399260964,0.43644723761256343,0.49811390730567084,0.42363425437671565
LEFT,0.42609038797518983,0.4317383781598666,0.49544129528196623,0.4197535676499334
LEFT,0.4103864497666862,0.43010274836107,0.49521813507155216,0.41974458807825177
LEFT,0.4162035299503739,0.42417302361667375,0.4972209932373937,0.4140005492605307
LEFT,0.4216169753723974,0.42786983420066627,0.49567582237527363,0.41496418510049554
LEFT,0.4237352994634958,0.429973930632603,0.4971004575082772,0.41564621732594953
LEFT,0.42498272449843766,0.43072108498266193,0.4980201345491565,0.4189847403023681
LEFT,0.4260878037932493,0.42953919127588586,0.4986165118456114,0.41927216915915305
LEFT,0.4262391165073806,0.42763380267729073,0.4990936712746842,0.41695290463098605
LEFT,0.4264317079523454,0.42871773771783844,0.49874540628770375,0.4150874439977612
LEFT,0.426218722213708,0.42835909410103645,0.4982794658977659,0.4131754893940074
LEFT,0.42689981238618696,0.4286081540484894,0.4976397456837794,0.4120250295195684
LEFT,0.42728072169374853,0.42860236688736286,0.4957783367868594,0.41115515375897826
LEFT,0.42847575940986043,0.42986107820865355,0.49632206937665085,0.4113639512152554
LEFT,0.4287578958976372,0.4266209410305661,0.4969428565504573,0.4070673498351232
LEFT,0.4287889735216104,0.4332202434962966,0.5007954115280188,0.41471859449104226
LEFT,0.4268468324723167,0.43927680363341,0.49998753073785496,0.41785212848507935
LEFT,0.4233145209969087,0.44071564230811483,0.4998221606081807,0.42115772181044214
LEFT,0.4223738658572532,0.4459902210188578,0.49505697937473453,0.4316437427453255
LEFT,0.4224808669438022,0.45134999559544847,0.4940294864969026,0.43479942369410146
LEFT,0.42208738645139915,0.4534876835478056,0.49453865758118054,0.43986486830256066
LEFT,0.4202707439137205,0.4577218245462242,0.4941980236807089,0.44760180202921473
LEFT,0.4207785826344976,0.45865611578079335,0.4944243366345669,0.44778238795969383
LEFT,0.42013441469891605,0.46090716841991014,0.4951542486018406,0.44958943925740164
LEFT,0.4166683122053812,0.46002739334578097,0.4956908412862142,0.449384837392833
LEFT,0.4232544391288575,0.4572045265484321,0.49783991148006856,0.44342340301764993
LEFT,0.42457985970987744,0.45365204505184115,0.49796834758675007,0.4405005758473163
LEFT,0.4263809782846707,0.44957734489448375,0.499483142417671,0.43528328054814
LEFT,0.42666982300869644,0.44675601824948474,0.49974176917307755,0.43200686882397193
LEFT,0.4261513588917599,0.4451563803220903,0.49975562887250724,0.43030455433045006
LEFT,0.42616884340018624,0.4427079239200177,0.4990428406585396,0.4290068045418506
LEFT,0.42289030390704835,0.43618280164483086,0.49973026494725553,0.42522167386015647
LEFT,0.4289246730541406,0.4355024096658135,0.5001953874171395,0.4242055540761022
LEFT,0.42930991130232227,0.4338404604232908,0.49835680869951965,0.4237026904961591
LEFT,0.42951161522119946,0.4344809081219674,0.49482247246323385,0.423796543443983
LEFT,0.4308782088088989,0.43468062645155775,0.49653171575374144,0.4239880346068034
LEFT,0.4308661294198399,0.4347720601747223,0.4998328561401391,0.4245283748958465
LEFT,0.43084900837332674,0.4343379174462627,0.49997949243495593,0.42182124961652423
LEFT,0.4233496433144325,0.4328512534653631,0.49696477274126244,0.41827468154074293
LEFT,0.4241013075165767,0.43367863583219574,0.4989457782380037,0.421481921662243
LEFT,0.42509495051367346,0.43326578324329584,0.49731298441976846,0.419246737841042
LEFT,0.42453750650916805,0.43344306034408264,0.4986363519880912,0.4200687917961298
LEFT,0.4245886661268872,0.4364670589079083,0.4993466494110229,0.4222629796839729
LEFT,0.42442340726736344,0.43647908040293987,0.49990567094620414,0.42273273065687544
LEFT,0.42557881945318504,0.4357281092664426,0.4998819098149174,0.4221253311063178
LEFT,0.425555123068642,0.43336705986871327,0.5008974409305295,0.4214761731576009
LEFT,0.4248230937770618,0.4329663190035533,0.5026490400072583,0.4209070498428379
LEFT,0.4263423001431132,0.4313474032444479,0.5029014699731332,0.4204800821091786
LEFT,0.42616638677054985,0.42999949830678724,0.5033085351491355,0.42042744228860773
LEFT,0.42693753331384693,0.431650431200027,0.5021192053720749,0.42210296701949407
LEFT,0.42554002934213825,0.4341177638272022,0.5017926739443637,0.4244258489170071
LEFT,0.4272963313576993,0.43543045457801705,0.5028404040854051,0.42573343079301545
LEFT,0.4271205736666351,0.43067909183159536,0.5041177412185168,0.4201158286349845
LEFT,0.42744263932413384,0.4314546000352275,0.5057684865161116,0.4220718567466363
LEFT,0.4283831347733437,0.4316844697636679,0.5050930351913541,0.4216312781770394
LEFT,0.4281084744135707,0.42912434103748753,0.5042913967890456,0.4199887694899358
LEFT,0.4284873843003863,0.42876924374500675,0.5044406706353127,0.41883217827468605
LEFT,0.43063411034169996,0.43055758323057863,0.502809546184574,0.4196941665669946
LEFT,0.4320163281445082,0.430365813939716,0.5025372619537951,0.41849834672427044
LEFT,0.43118016578076773,0.43011804633318484,0.5013925133809477,0.4188600478408141
LEFT,0.43114368698284916,0.43107709954291235,0.5000807587629978,0.4191454700472972
LEFT,0.42948692495808477,0.43212839143827175,0.4984594559644237,0.41953623497022374
LEFT,0.43046219548016357,0.43072696992392473,0.4987949649447901,0.41806123745394486
LEFT,0.42991570311810207,0.43055873360292035,0.5020557534821419,0.4181730090041406
LEFT,0.4319196882597194,0.4304912487166654,0.5027742409279101,0.4172814596462686
LEFT,0.432506241946339,0.4310224737577104,0.5021308810959134,0.4180653807786926
LEFT,0.43000349259969634,0.4331452499034826,0.5065009692411363,0.418280553564984
LEFT,0.4302282927276054,0.43312085683189777,0.5002872805433648,0.41853107689025554
LEFT,0.4318174563357065,0.434112300083372,0.5023816972665673,0.41894486600467445
LEFT,0.4318563096497493,0.43437379329681763,0.5042090511432213,0.4203196799138864
LEFT,0.42844166243584364,0.43176185224929503,0.5044499224202205,0.41906304186750076
LEFT,0.42991676545528595,0.4319223942228919,0.5052903292102934,0.4193732817989813
LEFT,0.4293177333861942,0.4275333853129445,0.5061621027050652,0.4136814626760925
LEFT,0.4297331463086482,0.4263152412484636,0.5069296935980419,0.4126167889193961
LEFT,0.4299891494198144,0.42557881901589617,0.5074726994477938,0.4114238007800596
LEFT,0.43208897465473606,0.4257302467328147,0.5071128313887091,0.411417797501475
LEFT,0.4326394667274332,0.4254513547487753,0.5062174693322234,0.4112133439564111
LEFT,0.43264479882449525,0.4268230233765211,0.5058672740886979,0.41323346713150405
LEFT,0.4306173374909382,0.42523505968146513,0.5035696876692539,0.41240270997412554
LEFT,0.4307393804043888,0.42403392671728984,0.5041477549424714,0.41101958261974597
LEFT,0.42834412203281974,0.4221919599632848,0.5053635575653946,0.4129934185254443
LEFT,0.431199743874318,0.4235589357055891,0.5052386818705927,0.4151819941743432
LEFT,0.4318561829876829,0.4245677959531747,0.5052965781951457,0.41613131766192896
LEFT,0.4313987833649447,0.42489334974750836,0.5048297746767195,0.4156620375224044
LEFT,0.4327525882580832,0.4254005333659034,0.5046391676996351,0.415135947356832
LEFT,0.4357886385439681,0.43463677679258267,0.5032997626589409,0.4220044423643288
LEFT,0.43884517047673544,0.4310529262086533,0.5055049529103651,0.42151403285931766
LEFT,0.4389776727075622,0.427495219495801,0.507771291687329,0.4199167076230622
LEFT,0.43800831214945685,0.43072351531855085,0.5075160020829983,0.41992491402319665
LEFT,0.43813920884439606,0.43145163116926166,0.5047945555436404,0.4202642329960686
LEFT,0.4384936780791906,0.4311861172371448,0.5065605585732291,0.4188249226854773
LEFT,0.43646177021968113,0.42747855527622225,0.510025968803928,0.4144711529677107
LEFT,0.4362894950009455,0.4238299064230686,0.5074649571762383,0.4089416636734359
LEFT,0.4343181388136894,0.42641705655068596,0.5061236892898535,0.41281758936212426
LEFT,0.43338082384818255,0.4257337890892829,0.5059274479962247,0.4122974291364555
LEFT,0.43369997363321594,0.42557043393249355,0.5056586316591254,0.41185722355785215
LEFT,0.4306594596087677,0.4274492083455725,0.5045141567832347,0.4129679658344097
LEFT,0.43236550345590447,0.42489265708564716,0.509507750850362,0.41269986030206185
LEFT,0.4311753981215061,0.42087522567192925,0.5131296634844771,0.40909593222122825
LEFT,0.43059781399728725,0.41823168123204696,0.5153431013706031,0.40693545676107234
LEFT,0.4317111469051289,0.41744780766678674,0.5131429630667818,0.4063102887545182
LEFT,0.43183490162532034,0.41639734326708655,0.510737023994499,0.4056175395345407
LEFT,0.4339815853855646,0.4198505474046559,0.5076236396072903,0.4076089103305165
LEFT,0.42737041588423724,0.4184344396048394,0.506351574932715,0.4066833389023473
LEFT,0.4273274284139294,0.4205424075024382,0.5056539507230372,0.4075791229991117
LEFT,0.4275226359798452,0.424434272693431,0.5065591812121946,0.4091698354652301
LEFT,0.43127422598344495,0.4234748990277123,0.5110018380482771,0.40869499529824155
LEFT,0.43109961205127123,0.4238468925366845,0.5111267438643643,0.4106120946247284
LEFT,0.4311284487572734,0.4230350391228102,0.5098779944886203,0.4098497807358586
LEFT,0.43089530942334314,0.4231555768836616,0.5103624425564647,0.4102982982152889
LEFT,0.42862372527803194,0.41919014923053494,0.5101192362586117,0.40925023080194795
LEFT,0.42688460314195303,0.42021752063471246,0.5057786202700574,0.4104779207488345
LEFT,0.4269619770377976,0.4208949372620023,0.5035368001975994,0.4135844604776121
LEFT,0.43164259005037464,0.42614763475201156,0.5043353531080752,0.4151746937853581
LEFT,0.43360331586117146,0.4285354808740853,0.5065157087872725,0.41825737835545657
RIGHT,0.5598374889750666,0.45730600514294356,0.6389957640029237,0.44336276387749596
RIGHT,0.5896140490596725,0.4619942434403918,0.6716735675917644,0.4571338576476735
RIGHT,0.5913932794088611,0.4691787089551901,0.6700667559039958,0.47982397862597514
RIGHT,0.5989892500988736,0.48186133344382914,0.6719256384083074,0.4872579083858178
RIGHT,0.5874965507047805,0.4848074824129377,0.6644215273084997,0.48842361179108684
RIGHT,0.5972584212961014,0.48529167894416025,0.6658536068457446,0.4869513986981912
RIGHT,0.5951655063941594,0.4879966450885543,0.6632217904557492,0.4896159163112499
RIGHT,0.5912499985969827,0.4896801375830399,0.6606228636163762,0.4932941385734498
RIGHT,0.594357659675892,0.4884698119042439,0.6628457601707127,0.4902796064640879
RIGHT,0.5954662484589773,0.4893091534016826,0.6668820636476395,0.4903865408288871
RIGHT,0.5933408762293575,0.4915075634773675,0.6625176097035456,0.49012415746938276
RIGHT,0.5901526733356716,0.49275497069276464,0.6633719945056715,0.4902166924019205
RIGHT,0.5904846014085398,0.4933972860843895,0.6614184455922404,0.49227156799081295
RIGHT,0.5903525799631116,0.4907254823378649,0.6607920651943141,0.49001586050265505
RIGHT,0.5932938739975119,0.49557053669443724,0.6618627773185899,0.4922278220394176
RIGHT,0.5932901962179623,0.49721432070138377,0.664531799784685,0.4936823555498518
RIGHT,0.596003638424213,0.4893903033228429,0.6717822924515616,0.49015509689735676
RIGHT,0.5960833603449018,0.4902232238920898,0.6710457801199274,0.493428461690663
RIGHT,0.5950286915322828,0.4900526074919239,0.6692543403809799,0.49281411760324645
RIGHT,0.5943938049436692,0.4905213570397472,0.6712156668866999,0.492857442260135
RIGHT,0.5951739767125006,0.49082674497402307,0.6715253848046583,0.4924642948673135
RIGHT,0.5959300032880871,0.49006478993041247,0.6731197274621004,0.49146669717081604
RIGHT,0.5958971061020822,0.48915467242933536,0.6741092770872789,0.4905975279885783
RIGHT,0.5976160012828488,0.4911510652107096,0.6757389231096594,0.4910029124389336
RIGHT,0.5972497895304671,0.49187580371788936,0.6740523319078973,0.4908032847254628
RIGHT,0.5969940646057849,0.4918682335439318,0.6735978952366222,0.49052261167611816
RIGHT,0.5967546665689618,0.4894240057594876,0.675833034276538,0.48909104685413546
RIGHT,0.5976463377949458,0.4893025351189753,0.6741386454805608,0.48976612950829174
RIGHT,0.5956190368148497,0.49154557821899586,0.6719702599004405,0.4920129421432031
RIGHT,0.594870110107835,0.49172067876838943,0.6734624762863255,0.49259577760532186
RIGHT,0.5927095982067425,0.49401524184298623,0.6684246497819027,0.49316463969747365
RIGHT,0.5944531433580974,0.4933733033785597,0.6684524774968451,0.4937350984034415
RIGHT,0.5933509087223529,0.4940349868987285,0.6661168275424237,0.4942740550534565
RIGHT,0.5958043919708664,0.4941199377833851,0.6683397586660282,0.4947576331166159
RIGHT,0.5917209164539194,0.4925279337530486,0.6678112083723353,0.49372742632492755
RIGHT,0.5922096321277887,0.494272452519067,0.6679920529194401,0.4959662471839382
RIGHT,0.5939827902733509,0.4938408065848086,0.6741440824858036,0.4962600589295635
RIGHT,0.5959181147233362,0.49261491421776965,0.6753039058087509,0.49391180188193434
RIGHT,0.5950482321974422,0.48872081701048437,0.6766403314358781,0.48967270103633825
RIGHT,0.5949643943669568,0.49150405630169297,0.6762718964492654,0.49093902278414153
RIGHT,0.5963457045001272,0.4929175420936845,0.6801637065053362,0.4916488785878479
RIGHT,0.5928547748328945,0.4934436696026717,0.6758364674527102,0.4925613075835641
RIGHT,0.5959135336158714,0.49297447181122245,0.6742698047287594,0.4918625821631329
RIGHT,0.5954633490211214,0.49256222449048265,0.6728677647589586,0.49042851085837375
RIGHT,0.5955161154826248,0.492597614982274,0.6730740186796318,0.49073037856287055
RIGHT,0.5956079459655612,0.49526192582968465,0.6732022069407385,0.4932172874790799
RIGHT,0.5958639421498242,0.49593388644546493,0.6729322031147723,0.49345188456524036
RIGHT,0.5944560300548625,0.4958895730264573,0.6724428218932136,0.4947072006007345
RIGHT,0.5965619182084603,0.496106936584537,0.671990494193896,0.4966648014216445
RIGHT,0.5984865622162587,0.49649795243186456,0.679347007333396,0.49854514714330417
RIGHT,0.5974458341655664,0.49666920800071673,0.6748024394410662,0.49931816061934436
RIGHT,0.5976941528231792,0.49482356159591717,0.6779172999000549,0.49463590106797295
RIGHT,0.5997905777825304,0.49257959551125435,0.6760074784131067,0.4920573412164357
RIGHT,0.5994846242139742,0.490817607818561,0.6763204148681272,0.48958717706818283
RIGHT,0.6004129891496992,0.49209940569255434,0.6778612940552581,0.49101472933316975
RIGHT,0.5998909516641581,0.492400535830884,0.6764822165486883,0.49190213808043703
RIGHT,0.6000970496353105,0.49510647318374224,0.676130597335019,0.49233898975534013
RIGHT,0.6036014455343318,0.4949695562789682,0.6789307814604585,0.49284941388638326
RIGHT,0.5980202636443023,0.49631692207956085,0.67714231328022,0.4946867347999962
RIGHT,0.5980593747047954,0.49555601217518624,0.6784914688824126,0.4910194828568482
RIGHT,0.5981737190528684,0.4973652368259038,0.6725205534367745,0.4918805428488649
RIGHT,0.599061833641066,0.5003829174300898,0.672216026970954,0.4934185013056923
RIGHT,0.5996422611638559,0.4996599465089417,0.672924631650643,0.4932204230123654
RIGHT,0.6019457613710388,0.49820382335264835,0.6740967541095835,0.492504042285617
RIGHT,0.5986051315545927,0.5002397761496149,0.6674589201083364,0.4930114340430308
RIGHT,0.6018304785091318,0.4997040681952188,0.6689350159280791,0.49313118913745296
RIGHT,0.6005246676328245,0.5011704129344834,0.6679357504598799,0.49385546903496286
RIGHT,0.6005729107269357,0.4995906543090885,0.6664990453638535,0.49234863574753873
RIGHT,0.5996911708183355,0.49842299875390067,0.6662774012923229,0.4917748020592442
RIGHT,0.5979988809716353,0.49686583636222675,0.6647143456366726,0.49076234204294766
RIGHT,0.5982790900233916,0.49715292896935154,0.6662233592417559,0.4945881900257155
RIGHT,0.5970309848743632,0.49448086095006893,0.6656566379512268,0.49419893262988746
RIGHT,0.5990869468945932,0.4948028372949911,0.6659485087500411,0.4942835746966437
RIGHT,0.5971623734929722,0.49442311323020455,0.6664071609273481,0.495896365565572
RIGHT,0.5985592079658407,0.4938939954437621,0.6704302258684468,0.49092598241124796
RIGHT,0.5990627306644201,0.4928349593013674,0.6690843687485096,0.4903210333048495
RIGHT,0.6028555573668357,0.4934102883578504,0.6685399044880246,0.493007371718559
RIGHT,0.6039905543057559,0.493254000591645,0.6673531554345277,0.4918004838260176
RIGHT,0.5986652643977959,0.49353204618723234,0.6665509756181396,0.4933123259150879
RIGHT,0.59906722860946,0.49358336887088733,0.6739589994726214,0.4935272339210557
RIGHT,0.5996542281915189,0.4939368280318645,0.6737048670745959,0.4923984226872477
RIGHT,0.5988030113373,0.4928179927968975,0.6700538682749277,0.4906599466681559
RIGHT,0.5987318169455941,0.492762149165859,0.6696341571151394,0.4905643509033322
RIGHT,0.5989877585762767,0.493451400283425,0.6692681561986655,0.49202177174199774
RIGHT,0.5980643890127888,0.4917842094387586,0.6685777046779632,0.4896107544704949
RIGHT,0.5988596329093363,0.4914528331745225,0.6684250885446611,0.489379557087396
RIGHT,0.5961594386124726,0.49104770765493444,0.6687618023199358,0.4884285039891578
RIGHT,0.5984546706749375,0.49179430099455007,0.66980679458463,0.48845395107654066
RIGHT,0.5964237197247294,0.49209010813426035,0.6689193614898429,0.4914062042761786
RIGHT,0.5963404190619291,0.4912884412229954,0.6680510941660109,0.49032507849571694
RIGHT,0.5971277598596888,0.4922859985605773,0.6680949708188691,0.49065364564904757
RIGHT,0.5950714139320161,0.49229130608441035,0.6659524611739358,0.49001313345243974
RIGHT,0.5957161736050394,0.4929456143662809,0.6648212525974685,0.4914999940819315
RIGHT,0.5976998694869767,0.4929576605316436,0.6665873738593924,0.4912586882105833
RIGHT,0.5981584887527137,0.49295384598008907,0.6664285714285706,0.4917920336737071
RIGHT,0.599571624400274,0.4929444430028293,0.6675250201687635,0.4919217018866571
RIGHT,0.5992236868593688,0.4928192437319818,0.6676107048736131,0.4923713873478629
RIGHT,0.5994663981087298,0.4930437232999329,0.667674333235735,0.4932453419814086
RIGHT,0.6029473825947673,0.4967769353228453,0.6678823154132209,0.4963012404405215
RIGHT,0.6029694799398807,0.49971720550482474,0.6680917698708763,0.49928613709846864
RIGHT,0.6032017911365214,0.4956860431868489,0.6681683501830312,0.49554541865454044
RIGHT,0.6035814549289411,0.4959415263970123,0.6689930528002408,0.4954921584689722
RIGHT,0.601667367922277,0.495400386492037,0.6682805915888614,0.4941416604062407
RIGHT,0.5972628091697234,0.4906475642387473,0.6630019277596294,0.4905133907447697
RIGHT,0.5981555169904267,0.49325847196481054,0.6660494183230674,0.493329253221914
RIGHT,0.598619319154966,0.49426522742407664,0.6654955469508402,0.4926237092072289
RIGHT,0.6011058260046999,0.49533773122688673,0.666638039837675,0.4939970399465594
RIGHT,0.6047454820582963,0.49388504164412794,0.672335533594918,0.49270993239050026
RIGHT,0.6033609744948396,0.49368535377877165,0.6714051910582871,0.4927471425287828
RIGHT,0.6000346348398558,0.49354261239319663,0.6687587710775741,0.492237224881491
RIGHT,0.5993959729293974,0.4909696666547572,0.6680671987666619,0.49069001556076913
RIGHT,0.5995139313825507,0.49225997217068646,0.6688367987170863,0.49169058966712276
RIGHT,0.6002268555455745,0.4959508242972774,0.6704049655916884,0.498300517032964
RIGHT,0.6002476386446155,0.4958992560508532,0.6698654670623458,0.49757682941508546
RIGHT,0.6002493877240344,0.4956004068216052,0.668697665398737,0.49641147329420177
RIGHT,0.60386251479356,0.49574464286511144,0.6718397091923711,0.4959937706110983
RIGHT,0.6052003972782741,0.4953962830124266,0.6733321473819396,0.4960776570934811
RIGHT,0.6068471753175192,0.49915337489060124,0.6713670361614593,0.49753233840092354
RIGHT,0.606101309625962,0.4984908664750252,0.6730170510377639,0.49592474306245243
RIGHT,0.6065848672135699,0.49836672435016777,0.6764854136475332,0.4960237664206488
